time,open,close,low,high,volume
1718337600,3490.70000000,3515.83000000,3490.56000000,3533.82000000,242060.47800000
1718352000,3515.84000000,3515.14000000,3505.20000000,3530.54000000,165263.49600000
1718366400,3515.13000000,3461.79000000,3461.01000000,3525.20000000,428675.19600000
1718380800,3461.79000000,3405.21000000,3361.05000000,3467.00000000,911244.32400000
1718395200,3405.21000000,3480.51000000,3403.06000000,3529.00000000,550057.05600000
1718409600,3480.50000000,3503.35000000,3472.34000000,3503.36000000,189367.24400000
1718424000,3503.36000000,3528.92000000,3497.07000000,3557.54000000,413457.24300000
1718438400,3528.91000000,3538.17000000,3518.00000000,3541.89000000,180192.32400000
1718452800,3538.16000000,3565.31000000,3536.72000000,3594.99000000,432034.12300000
1718467200,3565.31000000,3557.90000000,3551.16000000,3574.98000000,210946.84400000
1718481600,3557.90000000,3567.87000000,3534.58000000,3574.88000000,150532.30100000
1718496000,3567.88000000,3554.00000000,3546.89000000,3572.95000000,125574.92600000
1718510400,3554.00000000,3561.37000000,3540.00000000,3573.68000000,133039.31000000
1718524800,3561.37000000,3553.86000000,3545.73000000,3569.39000000,173736.72000000
1718539200,3553.86000000,3591.07000000,3551.63000000,3611.10000000,399465.13900000
1718553600,3591.06000000,3598.57000000,3585.84000000,3608.29000000,182017.92400000
1718568000,3598.56000000,3622.96000000,3587.38000000,3653.73000000,321825.23800000
1718582400,3622.96000000,3581.00000000,3574.20000000,3637.47000000,388293.07000000
1718596800,3581.00000000,3551.56000000,3536.40000000,3595.29000000,437079.71700000
1718611200,3551.57000000,3525.99000000,3489.31000000,3560.31000000,559402.27900000
1718625600,3525.99000000,3495.81000000,3480.55000000,3546.23000000,586999.15900000
1718640000,3495.81000000,3552.47000000,3464.00000000,3576.54000000,688765.53100000
1718654400,3552.48000000,3509.56000000,3498.39000000,3554.89000000,273962.16900000
